car_park_no,address,x_coord,y_coord,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,lat,lon,lat_rad,lon_rad
TM11,BLK 384A TAMPINES STREET 32,41934.0052,37388.5874,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.354393972,103.9585245,0.023638634,1.814418538
TM12,BLK 390A TAMPINES AVENUE 7,41788.2255,37543.0337,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.355790788,103.9572147,0.023663013,1.814395678
TM13,BLK 374A TAMPINES STREET 34,41998.1122,37604.9556,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.356350685,103.9591007,0.023672785,1.814428595
TM14,BLK 891B TAMPINES AVENUE 8,38821.3641,36797.1622,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.349046658,103.9305553,0.023545306,1.813930383
TM15,BLK 450B TAMPINES STREET 42,41232.7759,37756.7953,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.35772421,103.9522237,0.023696758,1.814308568
TM16,BLK 230A TAMPINES STREET 21,41011.0361,37538.3082,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.355748402,103.9502311,0.023662273,1.814273791
TM17,BLK 842A TAMPINES STREET 82,39650.154,37040.1089,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.351243456,103.9380026,0.023583647,1.814060363
TM18,BLK 856A TAMPINES STREET 82,39653.7508,37167.0637,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.352391582,103.9380349,0.023603686,1.814060927
TM19,BLK 364A TAMPINES STREET 34,42025.283,37713.9356,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.357336242,103.9593449,0.023689986,1.814432857
TM20,BLK 366A TAMPINES STREET 34,42211.8682,37802.4125,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.358136301,103.9610215,0.02370395,1.814462119
TM21,BLK 340A TAMPINES STREET 33,42150.9608,37058.3057,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.351406942,103.9604738,0.023586501,1.81445256
TM22,BLK 351A TAMPINES STREET 33,42413.1125,37152.4367,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.352258097,103.9628295,0.023601356,1.814493674
TM23,BLK 354A TAMPINES STREET 33,42340.9357,37417.4815,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.354655086,103.9621811,0.023643191,1.814482358
TM24,BLK 359A TAMPINES ST 34,42258.7221,37501.1231,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.355411544,103.9614424,0.023656394,1.814469465
TM25,BLK 497E TAMPINES STREET 45,41930.7103,37865.65,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.358708327,103.9584951,0.023713934,1.814418025
TM26,BLK 497K TAMPINES STREET 45,42056.4696,37988.6087,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.359820255,103.9596252,0.023733341,1.814437749
TM27,BLK 497L TAMPINES STREET 45,42085.7621,38079.9813,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.360646576,103.9598885,0.023747763,1.814442344
TM28,BLK 498K TAMPINES STREET 45,41749.1674,38315.1769,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.362773744,103.9568641,0.023784889,1.814389559
TM29,BLK 498C TAMPINES STREET 45,41998.9929,38083.5573,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.360678957,103.9591088,0.023748328,1.814428736
TM3,BLK 496A TAMPINES STREET 43,41048.1591,38147.3551,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.361256351,103.950565,0.023758405,1.814279619
TM30,BLK 701A TAMPINES STREET 71,39499.7604,37661.9755,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.356867419,103.9366514,0.023681804,1.81403678
TM31,BLK 716A TAMPINES STREET 71,39500.2011,37869.6384,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.358745436,103.9366554,0.023714582,1.81403685
TM32,BLK 723A TAMPINES STREET 72,39341.6396,37956.2945,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.359529179,103.9352307,0.02372826,1.814011985
TM33,BLK 727A TAMPINES STREET 71,39435.2754,37605.5615,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.356357259,103.9360719,0.0236729,1.814026666
TM34,BLK 730A TAMPINES STREET 71,39141.5755,37700.2172,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.357213397,103.9334329,0.023687842,1.813980607
TM35,BLK 742A TAMPINES STREET 72,39220.1743,37998.2245,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.359908423,103.9341393,0.02373488,1.813992936
TM36,BLK 515 TAMPINES CTRL 7,39769.2878,37693.9606,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.357156574,103.9390733,0.023686851,1.814079051
TM37,BLK 518 TAMPINES CTRL 7,39717.4254,37584.9156,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.356170436,103.9386072,0.023669639,1.814070916
TM4,BLK 494A TAMPINES STREET 43,41225.8231,38349.9868,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.363088788,103.9521615,0.023790387,1.814307483
TM40,BLK 31 TAMPINES STREET 92,40249.3594,35734.5626,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,1.339436398,103.9433863,0.023377575,1.814154327
TM41,BLK 921A TAMPINES ST 91,40033.712,36628.1391,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.34751762,103.9414489,0.023518619,1.814120513
TM42,BLK 823A TAMPINES STREET 81,39149.9105,36784.3426,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.348930602,103.9335075,0.02354328,1.813981909
TM43,BLK 202A TAMPINES STREET 21,41234.0246,37276.5181,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.353380783,103.9522347,0.023620951,1.81430876
TM44,BLK 499 TAMPINES AVE 9,41688.2888,37919.2972,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.359193603,103.9563168,0.023722404,1.814380006
TM45,BLK 869C TAMPINES AVE 8,39093.7405,37493.1753,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.355341014,103.933003,0.023655163,1.813973104
TM46,BLK 522 TAMPINES CTRL 7,39699.2218,37846.9485,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,1.35854016,103.9384438,0.023710999,1.814068064
TM47,BLK 519 TAMPINES CENTRAL 8,39898.0188,37652.0373,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,1.356777385,103.94023,0.023680233,1.814099239
TM48,BLK 890 TAMPINES AVE 1,39220.4729,36578.8195,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.347071909,103.9341414,0.02351084,1.813992973
TM49,BLK 494F TAMPINES ST 43,41321.7712,38447.8005,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.363973332,103.9530237,0.023805826,1.814322531
TM5,BLK 492A TAMPINES STREET 45,41448.2251,38349.0005,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.363079769,103.9541599,0.02379023,1.814342361
TM50,BLK 870B TAMPINES ST 86,38881.514,37613.8477,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.356432403,103.9310961,0.023674212,1.813939822
TM51,BLK 879C TAMPINES AVE 8,38621.1252,37032.665,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,1.35117652,103.9287561,0.023582479,1.813898981
TM6,BLK 307A TAMPINES STREET 32,41691.9427,37261.1308,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.35324142,103.9563494,0.023618518,1.814380575
TM7,BLK 311A TAMPINES STREET 33,41833.9252,37212.6124,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.352802575,103.9576252,0.023610859,1.814402842
TM8,BLK 316A TAMPINES STREET 33,41787.0937,37067.9473,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.351494306,103.9572043,0.023588025,1.814395496
TM9,BLK 330A TAMPINES STREET 32,41997.2837,37271.9383,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.353339017,103.9590931,0.023620222,1.814428462
TPB1,BLK 18A LOR 6 TOA PAYOH,30591.6841,35353.0343,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335988383,103.8566064,0.023317396,1.812639732
TPM,BLK 1/6 TANJONG PAGAR MSCP,28999.272,28661.7751,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.275475374,103.8422974,0.022261245,1.812389992
TPMA,BLK 60A LORONG 4 TOA PAYOH,29982.6197,35409.3079,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.336497345,103.8511336,0.023326279,1.812544213
TPMB,BLK 156A LORONG 1 TOA PAYOH,29325.0625,35025.5547,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.33302687,103.845225,0.023265708,1.812441089
TPMC,BLK 110A LORONG 1 TOA PAYOH,29429.1872,36009.9728,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341929551,103.8461607,0.023421089,1.81245742
TPMD,BLK 161A LORONG 1 TOA PAYOH,29290.1401,34713.1702,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.33020179,103.8449112,0.023216401,1.812435612
TPME,BLK 93A LORONG 4 TOA PAYOH,29839.4181,35624.0957,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.338439809,103.8498468,0.023360182,1.812521754
TPMF,BLK 141A LORONG 2 TOA PAYOH,29370.6164,35254.4451,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335096861,103.8456344,0.023301836,1.812448234
TPMG,BLK 128A LORONG 1 TOA PAYOH,29192.683,35600.0981,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.338222817,103.8440355,0.023356394,1.812420328
TPMH,BLK 260 KIM KEAT AVENUE,30679.7745,34913.8565,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.332016626,103.8573979,0.023248076,1.812653546
TPMJ,BLK 146A LORONG 2 TOA PAYOH,29353.495,35161.8974,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334259897,103.8454805,0.023287228,1.812445548
TPMK,BLK 194A KIM KEAT AVE,30810.4264,34798.1948,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.330970616,103.8585718,0.023229819,1.812674034
TPML,BLK 233A LOR 8 TOA PAYOH,30849.5226,35599.7494,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.338219553,103.8589232,0.023356337,1.812680167
TPMM,BLK 227A LOR 8 TOA PAYOH,30747.1931,35686.9065,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339007776,103.8580037,0.023370094,1.812664119
TPMN,BLK 78B TOA PAYOH CENTRAL,29698.2634,35231.2092,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1.334886708,103.8485785,0.023298168,1.812499618
TPMP,BLK 138 LORONG 1A TOA PAYOH,29277.9112,35429.2632,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.336677851,103.8448014,0.02332943,1.812433696
TPMQ,BLK 130 LORONG 1 TOA PAYOH,29061.1557,35461.8044,MULTI-STOREY CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,1.336972149,103.8428537,0.023334566,1.812399702
TPM2,BLK 101C LORONG 2 TOA PAYOH,29532.3014,35715.2153,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.339263876,103.8470872,0.023374564,1.81247359
TPM3,BLK 171A LORONG 1 TOA PAYOH,28992.1869,34772.9821,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.330742716,103.8422339,0.023225842,1.812388884
TPM4,BLK 81C LORONG 4 TOA PAYOH,29783.6897,35326.4304,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335747846,103.8493461,0.023313198,1.812513015
TPM5,BLK 84C LORONG 2 TOA PAYOH,29560.4287,35333.5642,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335812374,103.8473399,0.023314324,1.812478001
TPM6,BLK 35A LORONG 5 TOA PAYOH,30371.0062,35216.504,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334753675,103.8546234,0.023295846,1.812605122
TPM7,BLK 120A LORONG 2 TOA PAYOH,29402.5995,35779.293,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339843376,103.8459218,0.023384678,1.81245325
TPM8,BLK 11A LORONG 8 TOA PAYOH,30889.8975,35423.8667,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.336628936,103.859286,0.023328576,1.812686499
TPM9,BLK 10A LORONG 7 TOA PAYOH,30723.296,35473.1848,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.337074965,103.857789,0.02333636,1.812660372
TP1K,BLK 127 LORONG 1A TOA PAYOH,29298.896,35476.4186,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,1.337104305,103.8449899,0.023336873,1.812436985
TP10,BLK 68 LORONG 5 TOA PAYOH,30256.17,35233.77,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334909831,103.8535916,0.023298572,1.812587113
TP12,BLK 71/72 LORONG 5 TOA PAYOH,30090.95,35135.49,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334021038,103.852107,0.023283059,1.812561202
TP14,BLK 63/64 LORONG 5 TOA PAYOH,30124.42,35341.3,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335882299,103.8524077,0.023315545,1.81256645
TP15,BLK 53 TO 55 LORONG 5 TOA PAYOH,29949.23,35517.2,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.33747308,103.8508335,0.023343309,1.812538976
TP16,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,29669.0734,35049.0624,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.333239447,103.8483162,0.023269418,1.81249504
TP17,BLK 177 TO 179 TOA PAYOH TOWN CENTRE,29699.9143,35107.3661,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.333766721,103.8485933,0.023278621,1.812499877
TP18,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE,29939.32,34976.48,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.332583024,103.8507445,0.023257961,1.812537422
TP2,BLK 85/A/B/C LORONG 4 TOA PAYOH,29660.7631,35373.4764,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.336173319,103.8482415,0.023320624,1.812493737
TP20,BLK 158-161/163/168-174 LORONG 1 TOA PAYOH,29242.9935,34803.2161,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.331016131,103.8444876,0.023230614,1.812428219
TP22,BLK 148 TO 150 LORONG 1 TOA PAYOH,29193.44,35154.68,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334194633,103.8440423,0.023286089,1.812420447
TP27,BLK 125/126/131 LORONG 2 TOA PAYOH,29329.7942,35524.3536,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.337537808,103.8452676,0.023344439,1.812441832
TP3,BLK 66/70/73 LORONG 4 TOA PAYOH,30028.99,35280.77,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.335334896,103.8515502,0.023305991,1.812551484
TP3A,BLK 3A LORONG 7 TOA PAYOH,30325.2783,35742.6437,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339511877,103.8542126,0.023378893,1.812597952
TP30,BLK 116/122 LORONG 1 TOA PAYOH,29448.3398,35862.8984,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.340599467,103.8463328,0.023397875,1.812460423
TP31,BLK 109/111 TO 115 LORONG 1 TOA PAYOH,29396.9527,35917.6634,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341094743,103.845871,0.023406519,1.812452364
TP32,BLK 107/108/110-112 LORONG 1 TOA PAYOH,29572.6442,35915.372,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.341074012,103.8474497,0.023406157,1.812479917
TP33,BLK 205 TO 207 TOA PAYOH NORTH,29531.7522,36074.2751,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.34251107,103.8470823,0.023431238,1.812473505
TP34,BLK 49 TO 52 LORONG 5 TOA PAYOH,30127.27,35573.46,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.337981861,103.8524333,0.023352189,1.812566897
TP36,BLK 43 TO 48 LORONG 5/6 TOA PAYOH,30278.0957,35382.7109,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.336256792,103.8537886,0.023322081,1.812590552
TP39,BLK 28 TO 33 TOA PAYOH EAST,30329.012,35012.6167,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.332909803,103.8542461,0.023263665,1.812598537
TP4A,BLK 4A LORONG 7 TOA PAYOH,30471.7791,35715.3312,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339264862,103.855529,0.023374581,1.812620927
TP40,BLK 241-259/25-27 KIM KEAT LINK/AVE,30603.6943,34876.733,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.331680902,103.8567142,0.023242216,1.812641613
TP41,BLK 253/254/256 KIM KEAT AVENUE,30773.92,34907.95,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.331963202,103.8582438,0.023247143,1.81266831
TP43,BLK 19 TO 23 LORONG 7 TOA PAYOH,30661.95,35217.18,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334759765,103.8572377,0.023295953,1.81265075
TP48,BLK 8 LORONG 7 TOA PAYOH,30599.96,35527.39,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.337565186,103.8566807,0.023344916,1.812641028
TP49,BLK 4/5 LORONG 7 TOA PAYOH,30495.5625,35670.9258,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.338863275,103.8557427,0.023367572,1.812624657
TP50,BLK 1 TO 3 LORONG 7 TOA PAYOH,30349.5891,35671.9011,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.338872107,103.854431,0.023367727,1.812601764
TP52,BLK 210 TO 215 LORONG 8 TOA PAYOH,30361.63,35951.68,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341402315,103.8545392,0.023411887,1.812603652
TP53,BLK 216 TO 221 LORONG 8 TOA PAYOH,30474.3865,36065.9505,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.342435723,103.8555524,0.023429923,1.812621336
TP54,BLK 222 TO 224 LORONG 8 TOA PAYOH,30574.9288,35955.0251,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341432549,103.8564559,0.023412415,1.812637105
TP56,BLK 1 TO 21 LOR 8 INDUSTRIAL PARK,31018.2569,35434.7302,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.336727169,103.8604394,0.02333029,1.81270663
TP57,BLK 1002 TO 1004 LORONG 8 TOA PAYOH,31030.01,35235.8,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334928122,103.860545,0.023298891,1.812708473
TP59,BLK 1003/1004 TOA PAYOH INDUSTRIAL PK.,31047.58,35155.12,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.334198482,103.8607028,0.023286156,1.812711227
TP60,BLK 236 TO 240 TOA PAYOH LORONG 1,30107.83,35814.16,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.340158658,103.8522587,0.023390181,1.81256385
TP61,BLK 190 TOA PAYOH CENTRAL MSCP,29669.5764,35018.5085,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.332963129,103.8483207,0.023264595,1.812495119
TP62,BLK 199 TO 201 TOA PAYOH NORTH,29907.7722,35952.8982,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341413364,103.8504611,0.02341208,1.812532476
TP63,BLK 202 TO 204 TOA PAYOH NORTH,29748.8203,35990.7969,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.341756115,103.8490328,0.023418062,1.812507547
TP64,BLK 199 & 203 TOA PAYOH NORTH,29813.3984,36054.5,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.342332216,103.8496131,0.023428117,1.812517676
TP65,BLK 62B LORONG 4 TOA PAYOH,29973.9188,35315.1935,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,1.335646212,103.8510554,0.023311424,1.812542848
TP66,BLK 19 LOR 6 TOA PAYOH,30567.354,35273.679,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,1.335270727,103.8563877,0.023304871,1.812635915
TP67,BLK 25-27/257-259 KIM KEAT AVE,30647.8392,34994.1728,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.332742977,103.8571109,0.023260753,1.812648537
TP68,BLK 196 KIM KEAT AVE,30890.764,34815.7549,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,1.331129415,103.8592937,0.023232591,1.812686634
TP7,BLK 100/103-106 LORONG 1 TOA PAYOH,29719.04,35774.23,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339797571,103.8487652,0.023383879,1.812502877
TP8,BLK 91-96/98/100 LORONG 3 TOA PAYOH,29684.0801,35728.6552,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.339385413,103.848451,0.023376685,1.812497393
TP8A,BLK 91-92 LOR 3/4 TOA PAYOH LOR 3 TOA PAYOH,29791.3108,35569.197,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.33794333,103.8494146,0.023351516,1.812514211
TRM,BLK 14A KAMPONG ARANG ROAD,33602.3061,31409.6032,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.30032516,103.8836578,0.022694955,1.813111868
TRS,BLK 14 KAMPONG ARANG ROAD,33581.4137,31444.7784,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,1.300643274,103.8834701,0.022700508,1.813108592
